,Journal,Publisher,RelativeDelay,COI,PercentCollabAuthor,BinPercent,PastAuthorBin
187,Front_Chem,frontiers,96.00905562742561,True,0.5714285714285714,4,3
188,Front_Chem,frontiers,33.80904977375566,True,0.25,2,3
189,Front_Chem,frontiers,-18.877192982456137,True,0.3333333333333333,3,3
190,Front_Chem,frontiers,-43.87719298245614,True,0.08333333333333333,0,3
191,Front_Chem,frontiers,31.00905562742561,True,0.2,1,3
192,Front_Chem,frontiers,-11.237467018469658,True,0.125,1,2
193,Front_Chem,frontiers,-42.19095022624434,True,0.25,2,4
194,Front_Chem,frontiers,-32.19095022624434,True,0.16666666666666666,1,3
195,Front_Chem,frontiers,-32.87719298245614,True,0.5,3,3
196,Front_Chem,frontiers,-51.19095022624434,True,0.5,3,3
197,Front_Chem,frontiers,14.122807017543863,True,0.14285714285714285,1,4
198,Front_Chem,frontiers,-23.877192982456137,True,0.25,2,3
199,Front_Chem,frontiers,-15.237467018469658,True,0.3333333333333333,3,3
200,Front_Chem,frontiers,-26.19095022624434,True,0.16666666666666666,1,3
201,Front_Chem,frontiers,-38.87719298245614,True,0.5,3,3
202,Front_Chem,frontiers,-26.23746701846966,True,0.16666666666666666,1,3
203,Front_Chem,frontiers,66.12280701754386,True,0.08333333333333333,0,4
204,Front_Chem,frontiers,10.45192307692308,True,0.2,1,4
205,Front_Chem,frontiers,-22.19095022624434,True,0.5,3,4
206,Front_Chem,frontiers,2.00905562742561,True,0.16666666666666666,1,3
207,Front_Chem,frontiers,-51.99094437257439,True,0.1,0,3
208,Front_Chem,frontiers,7.00905562742561,True,0.3333333333333333,3,3
209,Front_Hum_Neurosci,frontiers,-77.82926829268294,True,0.16666666666666666,1,3
210,Front_Hum_Neurosci,frontiers,-47.26495726495726,True,0.6,4,3
211,Front_Hum_Neurosci,frontiers,17.732362821948485,True,0.5,3,3
212,Front_Cell_Neurosci,frontiers,-60.8,True,0.5,3,3
213,Front_Cell_Neurosci,frontiers,3.3048780487804947,True,0.3333333333333333,3,3
214,Front_Cell_Neurosci,frontiers,-23.01079913606911,True,0.4,3,4
215,Front_Cell_Neurosci,frontiers,70.17363344051446,True,0.16666666666666666,1,4
216,Front_Cell_Neurosci,frontiers,-49.8,True,0.16666666666666666,1,2
217,Front_Cell_Neurosci,frontiers,-44.18595041322314,True,0.3333333333333333,3,4
218,Front_Cell_Neurosci,frontiers,40.173633440514465,True,0.18181818181818182,1,3
219,Front_Cell_Neurosci,frontiers,-14.357142857142854,True,0.6666666666666666,4,4
220,Front_Cell_Neurosci,frontiers,5.25,True,0.16666666666666666,1,3
221,Front_Cell_Neurosci,frontiers,-29.01079913606911,True,0.25,2,4
222,Front_Cell_Neurosci,frontiers,78.64285714285714,True,0.16666666666666666,1,3
223,Front_Cell_Neurosci,frontiers,5.955607476635521,True,1.0,4,2
224,Front_Cell_Neurosci,frontiers,-29.799999999999997,True,0.75,4,2
225,Front_Cell_Neurosci,frontiers,18.200000000000003,True,0.5,3,3
226,Front_Cell_Neurosci,frontiers,42.98920086393089,True,0.5555555555555556,4,4
227,Front_Cell_Neurosci,frontiers,-25.695121951219505,True,0.5,3,4
228,Front_Cell_Neurosci,frontiers,-41.334394904458605,True,0.3333333333333333,3,4
229,Front_Cell_Neurosci,frontiers,-12.357142857142854,True,0.3333333333333333,3,4
230,Front_Cell_Neurosci,frontiers,-38.01079913606911,True,0.3333333333333333,3,3
231,Front_Cell_Neurosci,frontiers,-37.01079913606911,True,0.3333333333333333,3,4
232,Front_Cell_Neurosci,frontiers,-24.04439252336448,True,0.46153846153846156,3,4
233,Front_Cell_Neurosci,frontiers,30.173633440514465,True,0.5,3,3
234,Front_Cell_Neurosci,frontiers,-34.01079913606911,True,0.3,2,4
235,Front_Cell_Neurosci,frontiers,-5.01079913606911,True,0.2,1,3
236,Front_Cell_Neurosci,frontiers,-5.044392523364479,True,1.0,4,3
237,Front_Cell_Neurosci,frontiers,-5.01079913606911,True,0.1111111111111111,1,2
238,Front_Cell_Neurosci,frontiers,19.173633440514465,True,0.6666666666666666,4,4
239,Front_Cell_Neurosci,frontiers,-71.60570071258907,True,1.0,4,3
240,Front_Cell_Neurosci,frontiers,-2.01079913606911,True,0.16666666666666666,1,0
241,Front_Cell_Neurosci,frontiers,-41.826366559485535,True,0.25,2,2
242,Front_Cell_Neurosci,frontiers,-33.01079913606911,True,0.6666666666666666,4,4
243,Front_Cell_Neurosci,frontiers,109.2,True,0.3333333333333333,3,1
244,Front_Cell_Neurosci,frontiers,-52.04439252336448,True,0.3333333333333333,3,3
245,Front_Psychiatry,frontiers,-39.008875739644964,True,0.3333333333333333,3,4
246,Front_Psychiatry,frontiers,14.242385786802032,True,0.09090909090909091,0,0
247,Front_Psychiatry,frontiers,62.61548064918853,True,0.2857142857142857,2,3
248,Front_Psychiatry,frontiers,-96.38451935081147,True,0.2857142857142857,2,3
249,Front_Psychiatry,frontiers,49.33898305084746,True,0.5,3,2
250,Front_Psychiatry,frontiers,108.99112426035504,True,0.2857142857142857,2,1
251,Front_Psychiatry,frontiers,38.991124260355036,True,0.1111111111111111,1,1
252,Front_Psychiatry,frontiers,36.991124260355036,True,0.0625,0,1
253,Front_Psychiatry,frontiers,21.991124260355036,True,0.38461538461538464,3,3
254,Front_Psychiatry,frontiers,-36.189473684210526,True,0.3333333333333333,3,3
255,Front_Psychiatry,frontiers,-47.75761421319797,True,0.2,1,2
256,Front_Psychiatry,frontiers,-113.00887573964496,True,0.25,2,3
257,Front_Psychiatry,frontiers,0.38888888888888573,True,0.6666666666666666,4,4
258,Front_Psychiatry,frontiers,-13.189473684210526,True,0.3333333333333333,3,3
259,Front_Psychiatry,frontiers,-13.592592592592595,True,0.25,2,4
260,Front_Psychiatry,frontiers,-45.008875739644964,True,0.2,1,3
261,Front_Psychiatry,frontiers,-34.07135362014691,True,0.3333333333333333,3,2
262,Front_Psychiatry,frontiers,3.6154806491885267,True,0.375,3,3
263,Front_Psychiatry,frontiers,-47.75761421319797,True,0.2,1,3
264,Front_Psychiatry,frontiers,-81.00887573964496,True,0.2,1,3
265,Front_Psychiatry,frontiers,10.242385786802032,True,0.6666666666666666,4,3
266,Front_Psychiatry,frontiers,-95.18947368421053,True,0.125,1,4
267,Front_Psychiatry,frontiers,-56.07135362014691,True,0.25,2,4
268,Front_Psychiatry,frontiers,66.99112426035504,True,0.14285714285714285,1,4
269,Front_Psychiatry,frontiers,-82.75761421319797,True,0.14285714285714285,1,3
270,Front_Psychiatry,frontiers,137.99112426035504,True,0.25,2,3
271,Front_Psychiatry,frontiers,97.61548064918853,True,0.16666666666666666,1,1
272,Front_Psychiatry,frontiers,-15.193181818181813,True,0.16666666666666666,1,0
273,Front_Psychiatry,frontiers,1.4074074074074048,True,0.25,2,4
274,Front_Psychiatry,frontiers,-51.189473684210526,True,0.5,3,3
275,Front_Psychiatry,frontiers,14.928646379853092,True,0.2,1,1
276,Front_Psychiatry,frontiers,-2.0088757396449637,True,0.25,2,4
277,Front_Psychiatry,frontiers,20.92864637985309,True,0.3333333333333333,3,3
278,Front_Psychiatry,frontiers,-27.611111111111114,True,0.5,3,4
279,Front_Psychiatry,frontiers,-3.5925925925925952,True,0.14285714285714285,1,4
280,Front_Psychiatry,frontiers,47.84293193717278,True,0.14285714285714285,1,4
281,Front_Psychiatry,frontiers,71.61548064918853,True,0.25,2,1
282,Front_Psychiatry,frontiers,-35.15706806282722,True,0.3333333333333333,3,3
283,Front_Psychiatry,frontiers,-112.00887573964496,True,0.125,1,2
284,Front_Psychiatry,frontiers,-112.38451935081147,True,1.0,4,1
285,Front_Psychiatry,frontiers,-29.008875739644964,True,0.2857142857142857,2,3
